<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Saba.Tamin.Inv.,20210920,7200.00,7200.00,6942.00,7056.00,192783633209,27322997,5357,D,6978.00,6967.00
Saba.Tamin.Inv.,20210919,6867.00,7230.00,6750.00,6978.00,293057662083,41994560,7206,D,6933.00,7130.00
Saba.Tamin.Inv.,20210918,7126.00,7250.00,6862.00,6933.00,408411718006,58909327,7996,D,7223.00,6910.00
Saba.Tamin.Inv.,20210915,7391.00,7490.00,7150.00,7223.00,316196387538,43778320,10413,D,7504.00,7180.00
Saba.Tamin.Inv.,20210914,7350.00,7680.00,7350.00,7504.00,314853503902,41958954,9597,D,7481.00,7410.00
Saba.Tamin.Inv.,20210913,7502.00,7800.00,7454.00,7481.00,758016800094,101331817,12015,D,7846.00,7454.00
Saba.Tamin.Inv.,20210907,9700.00,9793.00,9520.00,9776.00,2653349957111,271410978,23673,D,9327.00,9793.00
Saba.Tamin.Inv.,20210906,9174.00,9648.00,9174.00,9327.00,2206123308285,236528206,22406,D,9656.00,9405.00
Saba.Tamin.Inv.,20210905,9656.00,9656.00,9656.00,9656.00,295510302456,30603801,3124,D,10164.00,9656.00
Saba.Tamin.Inv.,20210904,10090.00,10271.00,9930.00,10164.00,501673985444,49359992,8265,D,9782.00,10271.00
